training_position,row_id,original_id,fold,y_true,probability_class_1
123,150,151,3,0,0.2391070770624463
124,151,152,2,0,0
125,152,153,5,0,0.15620576227675101
126,153,154,1,0,0.1574497404359696
127,155,156,3,0,0.035565806249700238
128,156,157,2,0,0
129,157,158,1,0,0.068510621717477752
130,159,160,3,0,0.31633147474669709
131,160,161,2,0,0.72531266785693216
132,161,162,4,0,0.52763202280576649
133,162,163,5,0,0.21011121799772944
134,165,166,3,0,0
135,166,167,4,0,0.076061619598666044
136,167,168,2,0,0.24091211084861083
137,168,169,4,0,0.18495471153613421
138,169,170,5,0,0.1913828901746551
139,170,171,3,0,0.039840541294522455
140,171,172,3,0,0.21228948689937349
141,172,173,4,0,0.083243261678921862
142,173,174,3,1,0.33011889462721522
143,174,175,2,0,0.20999936936073269
144,175,176,5,1,0.76405976741010806
145,177,178,2,0,0.32467375594863118
146,179,180,4,0,0.15166126327319004
147,180,181,2,0,0.16154311946092922
148,182,183,3,0,0
149,183,184,3,1,0.15925967718776007
150,184,185,3,0,0.26284282834083855
151,185,186,3,1,0.2357278369888291
152,186,187,2,0,0
153,187,188,3,1,0.71849691493952428
154,189,190,2,0,0.49815642057068654
155,190,191,3,0,0
156,191,192,2,1,0.70310767145692954
157,193,194,3,0,0.15381667013173148
158,194,195,1,0,0.23216140551354217
159,195,196,4,1,0.69300643379674587
160,196,197,5,0,0.13573733267483168
161,199,200,2,1,0.6240460048862605
162,200,201,2,0,0.048059341087672819
163,202,203,2,0,0.046175098705395899
164,203,204,1,0,0.16140236684502945
165,204,205,2,0,0.092859495529565045
166,206,207,5,0,0.41819403809313177
167,207,208,2,1,0.13885130384504121
168,208,209,4,1,0.062414232663055402
169,211,212,3,1,0.31169443768758948
170,213,214,2,0,0.24897977849263275
171,216,217,5,1,0.2380822773622211
172,217,218,5,0,0.66641459318500273
173,218,219,2,0,0.074628493662089096
174,219,220,3,0,0.035321963534522285
175,221,222,4,0,0.15940674161891041
176,222,223,4,0,0.10016388148358296
177,223,224,5,0,0
178,224,225,3,1,0.47946839071579295
179,225,226,5,0,0.079251156967360903
180,227,228,5,0,0.12967422807583698
181,228,229,5,1,0.58746790208497401
182,229,230,3,0,0.36308492574694612
183,230,231,4,0,0.078527225129432332
184,231,232,1,1,0.38716870489127775
185,232,233,4,0,0.042842171676448867
186,233,234,3,1,0.62036752288712216
187,234,235,3,0,0.12513606682236661
188,235,236,5,0,0.30071514774528213
189,236,237,2,0,0.11034725308962705
190,237,238,2,0,0.1244706098807763
191,240,241,1,0,0.44449524383712752
192,241,242,5,0,0.10267200167441497
193,242,243,2,0,0.36033256699398453
194,245,246,1,0,0.12882684811196984
195,251,252,3,0,0.19262659833042201
196,252,253,1,1,0.037316093881992675
197,254,255,1,0,0.19887068451119175
198,256,257,4,0,0.23895272205482238
199,257,258,1,0,0.072077235710274953
200,258,259,1,0,0.23218018151961567
201,259,260,5,1,0.2395471136904756
202,264,265,2,0,0.12613875035300651
203,267,268,1,1,0.079607191979181868
204,268,269,5,0,0.042982439112847055
205,269,270,3,1,0.64040293699506345
206,270,271,1,0,0.16969678620263426
207,271,272,1,0,0.36941845518730798
208,272,273,1,1,0.40577735188649366
209,273,274,1,0,0.035279868984358816
210,274,275,2,1,0.58915044352284673
211,275,276,1,0,0.23776294699435432
212,276,277,1,1,0.21156142217741619
213,278,279,2,0,0.18306087388411907
214,280,281,3,0,0.17170177329310468
215,281,282,5,0,0.16709107273135743
216,282,283,4,0,0.081383665102280414
217,283,284,4,0,0.1210125338079466
218,284,285,3,0,0.038449990491790632
219,285,286,1,0,0.037641909237265972
220,286,287,2,0,0.55468847399436028
221,287,288,5,0,0
222,288,289,4,1,0.68003859533431554
223,289,290,4,0,0.064303880035412792
224,290,291,3,1,0.080694774988558871
225,291,292,1,1,1.3864951217991192e-06
226,292,293,3,0,0.83412133948637845
227,293,294,4,1,0.2576524641655476
228,295,296,4,0,0.055153315124492237
229,296,297,5,0,0.31258934591557574
230,297,298,2,0,0.064856084313798898
231,298,299,1,0,0.035484252133157548
232,299,300,2,1,0.15141101044287228
233,300,301,2,0,0.067100190340357385
234,301,302,5,0,0.15766977909524704
235,302,303,3,0,0.069855805843059338
236,303,304,4,1,0.36937268728068406
237,307,308,3,0,0.15835596395856086
238,308,309,5,1,0.65529412289172784
239,310,311,1,0,0.15060746275618805
240,311,312,5,0,0.04137723041423514
241,312,313,1,0,0.15517627223907354
242,314,315,2,0,0.040044449939494804
243,316,317,1,0,0.10775310972342078
244,317,318,4,0,0.42326687100906085
245,318,319,2,0,0.52407168354258415
246,319,320,3,0,0.18452021733635357
247,320,321,3,1,0.5881295799128079
248,321,322,2,0,0.038731603542239028
249,322,323,5,0,0.19751371593360068
250,323,324,3,1,0.16119521399682266
251,324,325,5,0,0
252,325,326,5,0,0.16447480223569491
253,327,328,3,1,0.769102408062452
254,328,329,4,0,0.037413153161434863
255,329,330,2,0,0.76600120390690341
256,330,331,2,1,0.23386793116011872
257,331,332,4,1,0.23817747850959353
258,332,333,2,0,0.51322167550089159
259,333,334,1,0,0.11889042817096902
260,334,335,3,0,0.047979048313003418
261,335,336,1,0,0.038907601358077477
262,336,337,1,0,0
263,339,340,3,0,0.20341907620708052
264,340,341,4,0,0.13791701916953025
265,341,342,5,0,0.14373506755463039
266,342,343,3,0,0.25524942271485074
267,343,344,4,0,0.14907432021330008
268,344,345,1,0,0.032864533361178255
269,345,346,3,0,0.11685260457293804
270,346,347,3,0,0.23160773485178199
271,347,348,1,1,0.083097491005528684
272,348,349,1,0,0.046011195649138088
273,349,350,3,1,0.26332463025378455
274,350,351,3,0,0.040812803465901215
275,352,353,4,1,0.29973045478634325
276,353,354,5,0,0.22501790537146388
277,355,356,1,1,0.090970078653144271
278,356,357,1,0,0.17611645043321542
279,357,358,4,0,0.16433278850780825
280,358,359,4,0,0
281,359,360,5,0,0.038071607940478168
282,360,361,1,1,0.4120336367896501
283,362,363,4,0,0.64603563210674908
284,363,364,2,1,0.26951097758933834
285,364,365,2,0,0.10899500633604581
286,365,366,3,0,0.28575419569512034
287,366,367,4,0,0.19964374171004168
288,369,370,5,1,0.61615003240661714
289,370,371,3,1,0.49781256974780597
290,371,372,2,0,0.080469066770942899
291,372,373,2,0,0.13268784200054642
292,373,374,2,0,0.23494208817193993
293,374,375,5,0,0.17128540549376611
294,375,376,4,0,0.092213249645619139
295,376,377,4,0,0.45567737457909963
296,377,378,2,0,0.045225338201563998
297,378,379,5,0,0.034832245751031013
298,380,381,2,0,0.083688137922714442
299,381,382,1,1,0.62340034865966143
300,382,383,1,0,0.11442925981447441
301,383,384,2,1,0.34183194482614532
302,384,385,4,0,0.082539600636743884
303,386,387,5,0,0.070524003630214674
304,388,389,5,0,0.093774625565070491
305,389,390,2,1,0.072858548972627862
306,390,391,5,0,0.65730319363061862
307,392,393,4,0,0.0782444886720325
308,393,394,4,0,0.16097733615963281
309,394,395,4,0,0.13463481414025333
310,397,398,3,0,0.049074753017715488
311,398,399,2,0,0
312,399,400,2,0,0.70233871919902557
313,400,401,1,0,0.086673983802794133
314,401,402,1,0,0.091347564133650819
315,402,403,1,1,0.25413489655391297
316,403,404,2,0,0.12240001208908648
317,404,405,3,1,0.57967785052421494
318,405,406,5,0,0.12241378323173985
319,406,407,1,0,0.12537225812679462
320,407,408,3,0,0.15827429389397335
321,408,409,2,0,0
322,409,410,3,0,0.065529408201497358
323,410,411,5,1,0.63887242242872277
324,412,413,1,0,0.18919436471506867
325,413,414,1,1,0.29771471198041949
326,414,415,2,0,0.082982717793435606
327,415,416,2,0,0.11169841597665267
328,416,417,1,0,0.035737902074835896
329,417,418,5,0,0.14303329907442663
330,418,419,5,0,0.20918470406466186
331,419,420,5,1,0.27971391227794723
332,420,421,1,0,0.53660388610316911
333,421,422,2,0,0
334,422,423,2,0,0.21790392687929566
335,423,424,2,1,0.63990419448755764
336,424,425,4,0,0.10000016270651552
337,425,426,2,0,0.077163460332188807
338,426,427,1,1,0.64199816994388448
339,427,428,1,1,0.31015476390219426
340,428,429,2,0,0.15776263971776083
341,429,430,5,0,0
342,430,431,5,0,0
343,432,433,4,0,0.10225861182625409
344,433,434,2,0,0.041276126139103635
345,434,435,2,0,0.11508220855250792
346,436,437,1,0,0.21345507331795788
347,437,438,3,0,0.090809377280531803
348,438,439,2,0,0.12828119814635888
349,439,440,1,1,0
350,440,441,2,0,0.28198471902371125
351,442,443,5,0,0.094172218313547107
352,444,445,2,1,0.19257563320467633
353,445,446,1,0,0.033898313303464905
354,447,448,2,0,0.23598867197820692
355,449,450,1,0,0.15596419007098924
356,450,451,5,1,0.53323380781777519
357,451,452,4,1,0.36437684115416175
358,452,453,2,0,0.085235778885558972
359,453,454,3,0,0.10673520273571578
360,454,455,3,0,0.088186412719622867
361,455,456,4,0,0.19998315294599586
362,456,457,3,0,0.79035345002958002
363,457,458,3,0,0.14741600971680954
364,458,459,1,0,0.11420680288782238
365,459,460,5,1,0.28804194625266261
366,460,461,1,0,0.097302635558972742
367,462,463,2,0,0.11627560945285992
368,463,464,1,0,0.066673192745498724
369,464,465,3,0,0.35988897066974646
370,465,466,3,1,0.076728000853486605
371,466,467,5,1,0.18864669686351576
372,467,468,2,0,0.069570618040752735
373,468,469,3,0,0.074244708717268584
374,470,471,5,1,0.12883158953110516
375,471,472,1,0,0.16372286370872802
376,472,473,2,0,0.16637786773148808
377,473,474,2,0,0.56422084212868351
378,475,476,3,0,0.26337590115685294
379,478,479,1,0,0.15716622612666928
380,479,480,3,0,0.13219505560508441
381,480,481,5,0,0
382,481,482,3,1,0.32283330458150927
383,482,483,2,0,0.22510689811770299
384,483,484,1,0,0.73265369289412996
385,484,485,4,0,0.20664503649161456
386,485,486,2,0,0.080554697133620887
387,486,487,3,0,0.11176877797908361
388,488,489,5,1,0.16923770764459109
389,489,490,5,0,0.076332605421728691
390,490,491,1,0,0.20919635504934136
391,491,492,5,0,0.85059375387153258
392,492,493,5,0,0.12813766503035665
393,493,494,2,0,0.10544266635154317
394,494,495,2,1,0.097385766895997511
395,495,496,2,0,0.25937885800129729
396,496,497,2,0,0.17223315170662462
397,497,498,3,0,0.23217373518861578
398,498,499,4,0,0.22755784654165043
399,500,501,3,0,0.27508077707931133
400,502,503,3,0,0.19632253873010777
401,503,504,5,1,0.040939565603929674
402,504,505,4,0,0.18398765679203313
403,506,507,1,0,0.19367990408666513
404,509,510,5,0,0.12076883302634736
405,510,511,2,0,0.44333265305168851
406,511,512,2,1,0.22318655544265645
407,512,513,5,0,0.11840942795408965
408,513,514,3,1,0.70355074457257794
409,514,515,2,0,0.063794570289398944
410,515,516,1,0,0.10263361949966647
411,516,517,5,0,0.12571618181720873
412,517,518,1,0,0.21508203011550114
413,518,519,5,0,0.26359520723133861
414,519,520,2,0,0.031923262780998503
415,520,521,4,0,0.16506926585471632
416,521,522,5,0,0
417,522,523,5,1,0
418,525,526,3,0,0.087447609997800838
419,527,528,3,1,0.23789800337675224
420,528,529,2,0,0.23965299346423255
421,529,530,4,0,0.39660605262596854
422,530,531,5,0,0.11451925439101232
423,531,532,2,0,0.15185527637081411
424,532,533,3,1,0.36308806677072875
425,534,535,4,0,0.22492874480131006
426,536,537,1,0,0.10950185605329858
427,537,538,2,0,0.16362091586758548
428,538,539,3,0,0.19725909610490094
429,539,540,4,0,0.70103982687615252
430,541,542,5,0,0.25007702375203239
431,542,543,2,1,0.52134856357476689
432,544,545,5,0,0.16172500529295195
433,545,546,4,0,0.076563591643406648
434,546,547,2,1,0.30398927773256684
435,547,548,1,0,0.10388947810031696
436,548,549,4,0,0.1077168725108669
437,549,550,3,0,0.035845984186850581
438,550,551,5,1,0.3138747719547591
439,551,552,2,1,0.2641882018178166
440,552,553,2,1,0.084024534938342665
441,553,554,1,0,0.47349254561223553
442,554,555,3,0,0.038236906959035276
443,555,556,3,0,0.16731006996904624
444,556,557,5,0,0.10715353346713563
445,557,558,5,0,0.32318081766551043
446,558,559,5,0,0.17501703519248096
447,559,560,5,0,0.033208317235996924
448,560,561,1,0,0.079814966068027959
449,561,562,2,0,0.13725047750912328
450,562,563,2,0,0.26196551065242391
451,563,564,5,0,0.15064970038151043
452,565,566,4,0,0.12506204126544365
453,566,567,5,1,0.1126918161473339
454,567,568,1,0,0.12454302390428143
455,568,569,1,0,0.090761032389631777
456,569,570,2,0,0.19213289271653045
457,572,573,5,0,0.1578826295073808
458,573,574,1,1,0.29243494737057629
459,574,575,1,0,0.18336455006617411
460,575,576,3,1,0.20829592543846162
461,576,577,1,0,0.11449118501919744
462,578,579,4,0,0.20675008150909832
463,579,580,3,0,0.15548993123482585
464,581,582,4,0,0.15411799420478731
465,582,583,3,0,0.039024605337798356
466,583,584,5,0,0.18054138356614388
467,584,585,5,0,0.41614047355756495
468,585,586,2,0,0.17067093717001156
469,586,587,3,1,0.53976363320908305
470,588,589,3,0,0.036109727242883617
471,589,590,5,0,0
472,590,591,4,0,0.078610255793901476
473,591,592,3,0,0.088308979806425145
474,593,594,3,0,0.15031745913343555
475,594,595,2,0,0.073717708155296977
476,595,596,2,0,0
477,596,597,1,0,0.16274917166005759
478,597,598,2,0,0.44976081217415587
479,598,599,5,0,0.84508680425601967
480,600,601,2,0,0.033266845804898006
481,601,602,2,1,0.2200870893845023
482,602,603,5,0,0.077912875676918916
483,603,604,4,0,0.60427347647875151
484,604,605,1,0,0.27514445010294036
485,605,606,2,0,0.62318108219071189
486,606,607,2,0,0.10483956328119598
487,607,608,1,0,0.21158356912225612
488,608,609,4,0,0.086892239822079165
489,609,610,2,0,0.20319836599360602
490,610,611,1,0,0.079567154028989145
491,611,612,3,1,0.33975241701735803
492,613,614,4,0,0.50510602933479221
493,614,615,3,0,0.70305843367872856
494,615,616,1,0,0.052889323708665004
495,616,617,1,0,0.21588303605035994
496,617,618,4,0,0.074313974512442885
497,619,620,2,0,0.066070592413794191
498,620,621,1,0,0.033733439860198285
499,621,622,5,0,0.34625959623309238
500,622,623,1,0,0.17789948905013253
501,623,624,4,0,0.23709384527511601
502,624,625,4,0,0.18432628250656785
503,627,628,5,0,0.32890023464650298
504,628,629,4,0,0.17161388750636689
505,630,631,3,0,0.18968231074948236
506,631,632,4,0,0.21050656969122891
507,632,633,2,0,0.19227665249343598
508,633,634,2,0,0.088841648781850968
509,634,635,2,0,0.042861883261955641
510,635,636,2,0,0.25832485751780926
511,636,637,4,0,0.16257281964415485
512,637,638,2,0,0.21243757555294782
513,638,639,2,0,0.03579248388394838
514,640,641,1,0,0.077834914510668346
515,642,643,2,0,0
516,643,644,2,0,0.078834614670327499
517,644,645,2,0,0.24754979787176731
518,646,647,2,1,0.45798159802694427
519,647,648,5,0,0.083550688485781857
520,648,649,2,1,0.76313493264995824
521,649,650,1,0,0.42475967417029847
522,650,651,1,0,0.1331787076436147
523,651,652,4,0,0.077735619971004005
524,652,653,3,0,0.076242321154000675
525,656,657,2,0,0.045920621548194838
526,657,658,4,1,0
527,658,659,5,0,0.13836047564146292
528,659,660,4,0,0.3533834557791562
529,660,661,5,0,0.072655705466910539
530,661,662,5,1,0.14991866667494361
531,662,663,1,0,0.11319946046386285
532,663,664,5,0,0.075775428850235069
533,664,665,3,0,0.34096502083571384
534,666,667,5,0,0.24368636807865507
535,667,668,4,0,0.034562605998326154
536,671,672,2,1,0.18685290820540182
537,672,673,2,1,0.68735658682221856
538,674,675,5,0,0.027360823372769724
539,675,676,4,1,0.52986461909773741
540,676,677,4,1,0.58930188169648501
541,677,678,4,0,0.076972889259284333
542,679,680,4,0,0.19413603728494055
543,680,681,1,0,0.11639486686652234
544,681,682,2,0,0.051149932944770375
545,682,683,4,0,0.21960595582640918
546,683,684,4,0,0
547,684,685,4,0,0.14567631255874142
548,685,686,1,0,0.050529087615325777
549,686,687,1,1,0.2768937790121937
550,687,688,1,0,0.036607449437445282
551,688,689,3,0,0.094718792850239042
552,690,691,4,0,0.11260844456390055
553,692,693,2,1,0.44446888078319408
554,693,694,4,0,0.19338918194306762
555,694,695,3,0,0.20179374551262502
556,695,696,5,0,0.12939551521622325
557,697,698,4,0,0.39387387240640304
558,698,699,2,0,0.080746082732938818
559,699,700,4,0,0.17253157813256298
560,700,701,1,0,0.20244243361679412
561,701,702,4,0,0.16047116644152418
562,703,704,2,1,0.44307580678261083
563,704,705,2,0,0.64233365892192962
564,707,708,2,0,0.6717641909356149
565,708,709,1,0,0.21135998390238678
566,709,710,4,0,0.29302418507507982
567,710,711,1,0,0.12143893491722962
568,712,713,1,0,0.16453204106443578
569,713,714,3,0,0.21047121716835615
570,715,716,4,0,0.18966291280894498
571,716,717,1,0,0.063516116442321302
572,717,718,3,1,0.12778710407965485
573,718,719,1,0,0.26558018148584839
574,719,720,5,0,0.15740927693791432
575,720,721,3,0,0.079759190373057592
576,721,722,4,1,0.13617090313250363
577,722,723,4,0,0.15502495839276589
578,723,724,3,0,0.14797911377728473
579,724,725,1,0,0.31356303663263957
580,725,726,3,1,0.31143639095014203
581,729,730,3,1,0.43506003556070755
582,731,732,5,0,0.058583682796921353
583,732,733,2,0,0.47419749188267796
584,733,734,2,0,0.22847163930554426
585,734,735,3,0,0.13432951482989469
586,735,736,2,0,0.32344102205375735
587,736,737,5,0,0.15292560909611277
588,737,738,4,0,0
589,738,739,5,0,0
590,739,740,4,1,0.8227728018825804
591,740,741,3,0,0.045052241584149444
592,741,742,3,0,0.24923550313799808
593,742,743,4,0,0.029592201873844936
594,743,744,2,0,0.15373270274051612
595,744,745,4,0,0
596,745,746,4,0,0.12174424760452646
597,747,748,3,1,0.13589383078566641
598,748,749,4,1,0.2119698984605731
599,750,751,1,0,0.035836661341649763
600,751,752,4,0,0.12448705722007748
601,752,753,2,1,0.11245658337869711
602,753,754,3,0,0
603,754,755,1,0,0.14439453141626685
604,755,756,3,0,0.078847920286452947
605,757,758,4,1,0.16036855697570948
606,758,759,3,0,0.040638205122216033
607,759,760,3,0,0.25777824886269235
608,761,762,2,0,0.33458962218287747
609,763,764,3,0,0.32584367703163541
610,764,765,2,0,0.11569281718914541
611,765,766,2,0,0.15927993885417424
612,766,767,1,0,0.15764703726737286
613,767,768,5,0,0.039085891479096503
614,768,769,4,0,0.11489025223629355
615,769,770,1,0,0.02994698309963182
616,770,771,1,0,0.071877782956949493
617,771,772,5,0,0.29310845010459285
618,772,773,3,0,0.30847753313928727
619,773,774,5,0,0.074381478535836126
620,774,775,5,0,0.35573743454764184
621,775,776,2,0,0.52735079185526113
622,776,777,4,0,0.15185225561210733
623,778,779,3,1,0.68114484280121268
624,779,780,3,0,0.16204537338956421
625,781,782,4,0,0.36434327130439492
626,782,783,1,1,0.68699200601670574
627,783,784,4,1,0.36383538641066199
628,785,786,5,0,0.26348487575754359
629,786,787,5,0,0.21083067645924514
630,787,788,1,0,0.11260546186987773
631,789,790,3,0,0.12808793347441161
632,790,791,3,0,0.3719462498988752
633,791,792,4,0,0.30431382677354341
634,792,793,4,0,0.18332074362588638
635,793,794,4,0,0.30431215799395256
636,794,795,3,0,0.066485015396040362
637,795,796,5,0,0.036475903144501116
638,796,797,5,0,0.030922104308315743
639,800,801,4,0,0.038537632485412927
640,801,802,2,1,0.73180275361812341
641,803,804,3,0,0.1222112535178531
642,805,806,2,0,0.089520692515134087
643,806,807,2,0,0.19829104820155355
644,807,808,5,1,0.42500919871232712
645,808,809,3,0,0.1383183262919721
646,809,810,3,0,0.11263232882495898
647,810,811,2,0,0.082529578428007663
648,811,812,5,0,0.042926022987906161
649,812,813,1,0,0.3744300147169054
650,813,814,4,0,0.11190016378497321
651,814,815,4,1,0.59345095031760142
652,815,816,5,0,0.038079904589071782
653,816,817,5,1,0.46227971143389063
654,817,818,5,0,0.16348988162138484
655,819,820,5,0,0
656,820,821,5,0,0.11618840277074084
657,821,822,3,1,0.32951420746349519
658,822,823,2,0,0.1578135322018554
659,823,824,1,0,0.080488333315485078
660,826,827,4,0,0.31809778436500097
661,827,828,4,0,0.41539537611294897
662,828,829,4,0,0.11881373974074159
663,829,830,5,0,0
664,830,831,5,0,0
665,831,832,5,0,0.48538206391148103
666,832,833,5,1,0.073644393741072608
667,833,834,1,0,0.15723649556757333
668,834,835,3,0,0.26751914905885293
669,835,836,4,1,0.2968935002720568
670,836,837,2,0,0.75081359948234128
671,837,838,4,0,0.2232714678256148
672,839,840,4,1,0.31542567094978935
673,840,841,5,0,0.49466306633711576
674,842,843,3,0,0.10621086676548618
675,843,844,3,1,0.30305479330819113
676,844,845,5,0,0.23994266190063629
677,847,848,2,1,0.64413510972712384
678,848,849,2,1,0.71591343428985121
679,849,850,1,0,0.25276490902728499
680,850,851,2,0,0.24293587034326128
681,853,854,3,0,0.10736201031439246
682,854,855,3,0,0.18151445490108242
683,855,856,1,0,0.11381379197611739
684,857,858,5,1,0.82098603221985789
685,858,859,4,0,0.036213182348459591
686,859,860,3,0,0.14908869534139527
687,860,861,5,0,0.12085975857674602
688,861,862,2,0,0.080748506879247658
689,862,863,3,1,0.84994069089562274
690,863,864,4,0,0.11741419238186987
691,865,866,1,0,0.18406378666323803
692,866,867,2,0,0
693,867,868,3,0,0.16164743331832046
694,868,869,1,0,0.10972856138079777
695,870,871,3,0,0.44568717847600331
696,872,873,3,0,0.10524385904975982
697,875,876,4,0,0.19229923209348054
698,876,877,4,0,0.034780305263123326
699,877,878,5,0,0.18930481727373899
700,878,879,3,0,0.11955142469286563
701,879,880,5,0,0.72733936410454192
702,880,881,1,0,0.082988169875198331
703,881,882,4,1,0
704,882,883,3,0,0.038534090566909082
705,884,885,2,1,0.16782419896838699
706,886,887,5,0,0.11355018490147055
707,887,888,2,0,0.23716609320726365
708,888,889,1,0,0.15109981502703426
709,889,890,4,0,0.076532741493840928
710,890,891,5,0,0.071913617874002925
711,891,892,3,0,0.11530630349378082
712,892,893,3,0,0.16266597032289129
713,893,894,2,0,0.11262523874831634
714,894,895,4,1,0.25630520292722514
715,895,896,4,0,0.10202231365287358
716,896,897,3,1,0.6653250371904007
717,898,899,5,1,0.12632018730608882
718,899,900,2,0,0.2520889350590782
719,900,901,5,0,0.19647393569108482
720,901,902,4,0,0.31803729223093141
721,902,903,4,0,0.1309202342284376
722,903,904,2,0,0.10893011074277141
723,904,905,2,0,0.6592969471559551
724,905,906,1,0,0.15247684377326659
725,906,907,2,1,0.67900842464035893
726,907,908,2,0,0.037131992944517071
727,909,910,1,0,0
728,911,912,4,0,0.07491668289586359
729,913,914,3,0,0.20298510959478425
730,914,915,5,0,0.21348775478679702
731,915,916,1,0,0.10432136581808489
732,916,917,1,0,0.031775214378577617
733,917,918,1,1,0.36984688040555108
734,919,920,2,0,0.12556231648048596
735,921,922,1,0,0.096308388432898809
736,922,923,2,0,0.037982903328164383
737,923,924,4,0,0.14690053312221052
738,924,925,5,0,0.1968190908518368
739,925,926,5,1,0.36337377529440767
740,926,927,1,0,0.37643724394581313
741,927,928,5,0,0.20095552267701428
742,928,929,5,0,0.041631163162918434
743,929,930,3,0,0.10944181264451554
744,930,931,5,0,0
745,933,934,5,1,0.71926442061923079
746,934,935,1,0,0.15758596798823205
747,935,936,1,0,0.16807395880522388
748,936,937,1,0,0.108359560387809
